,zip,sector,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,fax,industry,address2,ebitdaMargins,profitMargins,grossMargins,operatingCashflow,revenueGrowth,operatingMargins,ebitda,targetLowPrice,recommendationKey,grossProfits,freeCashflow,targetMedianPrice,currentPrice,earningsGrowth,currentRatio,returnOnAssets,numberOfAnalystOpinions,targetMeanPrice,debtToEquity,returnOnEquity,targetHighPrice,totalCash,totalDebt,totalRevenue,totalCashPerShare,financialCurrency,revenuePerShare,quickRatio,recommendationMean,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,underlyingSymbol,quoteType,symbol,underlyingExchangeSymbol,headSymbol,messageBoardId,uuid,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,totalAssets,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,yield,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,beta,enterpriseValue,priceHint,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,lastDividendDate,morningStarOverallRating,earningsQuarterlyGrowth,priceToSalesTrailing12Months,dateShortInterest,pegRatio,ytdReturn,forwardPE,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,impliedSharesOutstanding,category,fiveYearAverageReturn,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,algorithm,dividendRate,exDividendDate,circulatingSupply,startDate,regularMarketDayLow,currency,trailingPE,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,dayLow,ask,askSize,volume,fiftyTwoWeekHigh,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,regularMarketPrice,logo_url
1,400093,Technology,800,"Vakrangee Limited, a technology company, provides banking, ATM, insurance, financial services, e-governance, e-commerce, and logistics services in India. The company offers bank account opening, cash deposits, withdrawals, money transfer, fixed and recurring deposits, balance enquiry, statement of accounts, money disbursement, consumer loans, housing loans, SME and working capital loans, and domestic money transfer services; and life insurance, motor insurance, health insurance, and social security and micro insurance schemes. It also operates assisted online shopping and healthcare, assisted travel services, and telecom and bill payments services platforms, as well as offers courier and logistics services. The company operates approximately 11,730 Vakrangee Kendra outlets. The company was formerly known as Vakrangee Softwares Limited and changed its name to Vakrangee Limited in October 2013. Vakrangee Limited was incorporated in 1990 and is based in Mumbai, India.",Mumbai,91 22 2850 3412,India,[],https://vakrangee.in,1,Vakrangee Corporate House,91 22 2850 2017,Information Technology Services,"Plot No. 93, Road No. 16 M.I.D.C. Marol Andheri (East)",0.17024,0.16311,0.21872,-53605000,1.95,0.14487,914902976,,none,542222000,-441495744,,34.85,0.923,8.334,0.01668,,,,0.03285,,345247008,0,5374201856,0.323,INR,5.036,4.241,,NSI,VAKRANGEE LTD,Vakrangee Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,VAKRANGEE.NS,,,finmb_20377827,f0327879-01db-3552-a72a-2d72f42dd65c,in_market,,6.873,,40.371,-0.18096358,,,,1059409984,,,,25.24,,,,1617148800,0.120299995,876612992,0.819,0.1,0.22927392,1.3807448,0.45907003,1680220800,,1632960000,,,546568389,2.081092,36935610368,2,,1513814400,2:1,,1629417600,,1.01,6.8773313,,,,,,,,,,,34.6,34.6,44.145,0.007225434,0.122,,35.3,,3144642,34.6,38.621,0.25,34.6,,3144642,,,0.1,1629417600,,,34.3,INR,59.067795,1846552,,,,36960165888,,,5973668,34.3,0,0,1846552,69.85,,0.69,29.15,0,False,0.0025,0,35.3,34.85,https://logo.clearbit.com/vakrangee.in
1,400080,Basic Materials,841,"Valiant Organics Limited, a chemical manufacturing company, manufactures and markets specialty chemicals in India. Its products include para chlorophenol; ortho chlorophenol; 2,4 di-chlorophenol; 2,4,6 tri- chlorophenol; 2,6 di-chlorophenol; and para nitroaniline. The company's products also comprise ortho chloro para nitro aniline, 6 acetyl OAPSA, OA acetanilide, and PA acetanilide; ortho anisidine, para anisidine, ortho toluidine, para toluidine, IPPCA, FI aniline, and meta chloro aniline; acids; para and ortho amino phenol; and ortho and para nitro anisole. Its products are primarily used as intermediates in agro chemicals, dyes, pigments, pharmaceuticals, cosmetics, specialty chemicals, polymer, and veterinary drugs. The company also exports its products to Europe, Asia, and the United States. Valiant Organics Limited was founded in 1984 and is based in Mumbai, India.",Mumbai,91 22 6797 6683,India,[],https://www.valiantorganics.com,1,"109, Udyog Kshetra",91 22 2591 3765,Chemicals,1st Floor Mulund Goregaon Link Road Mulund (West),0.21834,0.11632,0.35455,883264000,0.639,0.19601999,2091410944,,none,3203944000,-681974976,,1073.25,-0.167,1.116,0.13211,,,45.921,0.25107,,378564000,2572528128,9578817536,13.935,INR,353.853,0.733,,NSI,Valiant Organics Limited,Valiant Organics Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,VALIANTORG.NS,,,finmb_82306929,ec99e30e-a5d9-3749-8f00-eaea4ef26f31,in_market,,3.281,,15.027,-0.30687636,,,,27153500,,,,203.348,,,,1617148800,0.022449998,1114246016,39.84,2.5,0.22927392,5.277898,0.69274,1680220800,,1632960000,,,7648775,0.843162,31428376576,2,,1608768000,2:1,,1606176000,,-0.167,3.8609161,,,,,,,,,,,1054.25,1046,1406.467,0.005216979,0.06,,1100.5,,50377,1054.25,1330.839,5.5,1046,,50377,,,2.5,1606176000,,,1044.15,INR,26.195997,50640,,,,29142493184,,,72531,1044.15,0,,50640,1991,,,1003.5,0,False,0.0018000001,,1100.5,1073.25,https://logo.clearbit.com/valiantorganics.com
1,141010,Consumer Cyclical,20916,"Vardhman Textiles Limited, together with its subsidiaries, manufactures and sells textiles and fibre in India, rest of Asia, the United States, Europe, and the Middle East. It offers yarns, fabrics, fibers, threads, and garments. The company also provides specialized greige and dyed yarns in cotton, polyester, acrylic, and various blends; and value added products, such as organic cotton, melange, core spun yarns, ultra yarns, gassed mercerized, super fine yarns, slub and cellulose yarns, and fancy yarns for hand knitting. In addition, it is involved in lending and investing activities; and the manufacture and sale of steel products, including hot rolled bars, and special and alloy steel for automotive, engineering, bearing, and allied industries. The company was formerly known as Mahavir Spinning Mills Limited and changed its name to Vardhman Textiles Limited in September 2006. Vardhman Textiles Limited was founded in 1965 and is based in Ludhiana, India.",Ludhiana,91 16 1222 8943,India,[],https://www.vardhman.com,1,Vardhman Premises,91 16 1260 1048,Textile Manufacturing,Chandigarh Road,0.22898,0.1511,0.50988996,12318900224,0.468,0.18336001,18339201024,1208,buy,26939500000,4693074944,1425,1951.5,6.999,3.416,0.09741,6,1450.17,23.423,0.18163,1791,14462400512,17128200192,80092200960,255.282,INR,1415.513,1.778,1.8,NSI,VARDHMAN TEXTILES,Vardhman Textiles Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,VTL.NS,,,finmb_881200,90739b77-11c0-377a-b2d1-a7e4a341e5a3,in_market,,1.431,,6.248,1.0342958,,130.78,,57688400,,,,1266.718,,,,1617148800,0.26051,12101699584,212.174,34,0.22927392,1.5405954,0.63542,1680220800,,1632960000,,,20658918,0.650947,114584846336,2,,1126742400,3:2,,1635811200,,6.996,1.4020005,,,,14.922007,,,,,,,1965.3,1968.9,1596.0253,0.0089044925,0.082200006,,1985,,134334,1965.3,1962.184,17.5,1968.9,,134334,,,51.5,1635811200,,,1943.3,INR,35.545155,42204,,,,112289308672,,,138079,1943.3,0,0,42204,2167.35,,,922.15,0,False,0.026300002,0,1985,1951.5,https://logo.clearbit.com/vardhman.com
1,431136,Consumer Cyclical,,"Varroc Engineering Limited designs, manufactures, and supplies exterior lighting systems, plastic and polymer components, electrical and electronics components, and precision metallic components worldwide. It operates through Automotive and Others segments. The company offers unpainted and painted body parts; exterior and interior systems; seating systems; mirror systems; air filters; automotive accessories; lighting systems; instrument clusters; catalytic converters; switches; motors and magnetos; electronics; traction motors and controllers; DC-DC converters; and engine valves. It also provides precision-forged and machined parts for engine and transmissions to two-wheelers; four-cylinder crankshafts for commercial vehicles and stationary engines; and crank pins, connecting rods, flanges, ring gears, crankshafts, camshafts, knuckles, front axle beams, and hydraulic components, as well as head and signal lamps. The company serves passenger car, commercial vehicle, two-wheeler, three-wheeler, and off-highway vehicle original equipment manufacturers. Varroc Engineering Limited was founded in 1988 and is headquartered in Aurangabad, India.",Aurangabad,91 24 0665 3600,India,[],http://www.varroc.com,1,"L-4, MIDC Industrial Area",91 24 0256 4540,Auto Parts,Waluj,0.042779997,-0.05546,0.34070998,4737079808,0.298,-0.03578,4874189824,,none,38818070000,12363696128,,295.65,,0.699,-0.02293,,,80.316,-0.2066,,7462139904,24545409024,113933787136,54.76,INR,842.91,0.388,,NSI,VARROC ENGINEERING,Varroc Engineering Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,VARROC.NS,,,finmb_23378507,64ecae01-7275-3f29-a119-2cfdf0a7cd78,in_market,,0.594,,13.878,,,45.62,,152786000,,,,222.198,,,,1617148800,0.18585,-6319070208,-46.75,,,1.33057,0.75,1680220800,,1617148800,,,34066350,2.051632,67642171392,2,,,,,,,,0.39673337,,,,6.48071,,,,,,,298.45,298,341.69073,0,0,,303.5,,204106,298.45,297.241,0,298,,204106,,,,1582588800,,,295,INR,,109413,,,,45201334272,,,491097,295,0,0,109413,477.65,,,260,0,False,,0,303.5,295.65,https://logo.clearbit.com/varroc.com
1,122002,Consumer Defensive,10000,"Varun Beverages Limited, together with its subsidiaries, operates as the franchisee of carbonated soft drinks (CSDs) and non-carbonated beverages (NCBs) sold under trademarks owned by PepsiCo. The company manufactures, bottles, and distributes a range of CSDs under the Pepsi, Diet Pepsi, Seven-Up, Mirinda Orange, Mirinda Lemon, Mountain Dew, Seven-Up Nimbooz Masala Soda, Evervess Soda, Duke's Soda, Sting, Pepsi Black, Mountain Dew Ice, Slice Fizzy, and Teem brands. It also produces and distributes NCBs under the of Tropicana Slice, Tropicana Frutz, Seven-Up Nimbooz, Gatorade, and Quaker Oat Milk brand names, as well as packaged drinking water under the Aquafina brand. In addition, the company holds the franchise for Ole brand of PepsiCo products in Sri Lanka. It sells its products to retail outlets directly and through distributors in India, as well as territories of Nepal, Sri Lanka, Morocco, Zambia, and Zimbabwe. The company was incorporated in 1995 and is based in Gurugram, India. Varun Beverages Limited is a subsidiary of RJ Corp Limited.",Gurugram,91 12 4464 3100,India,[],https://www.varunpepsi.com,1,RJ Corp House,91 12 4464 3303,Beverages—Non-Alcoholic,Plot No. 31 Institutional Area Sector-44,0.20072001,0.07813,0.54972,,0.33,0.13739,16899977216,735,buy,36862050000,,840,878.15,0.571,,,7,823.14,43.584,,902,1483650048,17627570176,84197859328,3.429,INR,194.524,,1.6,NSI,VARUN BEVERAGES,Varun Beverages Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,VBL.NS,,,finmb_49550399,34f70070-c48f-3bde-a8db-65d43deb6b22,in_market,,4.714,,23.487,0.53138983,,20.8,,433032992,,,,91.53,,,,1609372800,0.21392,6578279936,15.198,2.5,0.22927392,9.594123,0.67036,1672444800,,1632960000,,,150155191,0.826219,396936904704,2,,1623283200,3:2,,1628640000,,0.569,5.421092,,,,42.218754,,,,,,,911.05,911.05,779.324,0.0027440866,0.17879999,,911.35,,310581,911.05,903.009,2.5,911.05,,310581,,,3.33,1597363200,,,874.9,INR,94.24233,252583,,,,380267921408,,,553824,874.9,0,0,252583,1016,,,556.6667,0,False,0.0046,0,911.35,878.15,https://logo.clearbit.com/varunpepsi.com
1,400093,Basic Materials,,"Vedanta Limited operates as a diversified natural resources company in India. The company explores for, develops, extracts, produces, processes, and sells oil and gas, zinc, lead, silver, copper, aluminum, iron ore, steel, and power. It is involved in the exploration, development, and production of oil and gas; and exploration, mining, and processing of iron ore, pig iron, and metallurgical coke. The company also operates a thermal coal-based commercial power facility of 600 megawatts (MW) at Jharsuguda in the State of Odisha in eastern India; two 300 MW thermal coal based power plants at Korba; 1,980 MW (three units of 660 MW each) thermal coal-based commercial power facilities; 274MW of wind power plants; and a power plant situated at Mettur Dam in the state of Tamil Nadu in southern India. In addition, it manufactures and supplies billets, TMT bars, wire rods, and ductile iron pipes; engages in the mechanization of coal handling facilities and upgradation of general cargo berth for handling coal at the outer harbor of Visakhapatnam Port on the east coast of India; and provides logistics and other allied services inter alia rendering stevedoring, and other allied services in ports and other allied sectors. Further, the company is involved in manufacturing glass substrates in South Korea and Taiwan. It also has operations in South Africa, Namibia, Ireland, Australia, Liberia, and the United Arab Emirates. The company was incorporated in 1965 and is based in Mumbai, India.",Mumbai,91 22 6643 4500,India,[],http://www.vedantalimited.com,1,"Unit 103, Corporate Avenue",+91 22 66434530,Other Industrial Metals & Mining,"1st Floor, C wing Atul Projects, Chakala Andheri (East)",0.31476998,0.13357,0.56994,239799992320,0.399,0.22656,273419993088,,none,495070000000,260337500160,,337.3,,0.95,0.06661,,,53.835,0.20155,,373779988480,416769998848,868630003712,100.942,INR,234.49,0.691,,NSI,VEDANTA LIMITED,Vedanta Limited,Asia/Kolkata,IST,True,19800000,,EQUITY,VEDL.NS,,,finmb_878252,7387dd78-8c71-319a-a67f-aa37637077c9,in_market,,1.295,,4.114,,,31.82,,3717199872,,,,168.185,,,,1617148800,0.15494001,116020002816,31.13,,,2.0055296,0.69357,1680220800,,1617148800,,,1062927806,1.818266,1124732633088,2,,1218153600,2:1,,,,,1.443719,,,,10.600251,,,,,,,337.9,342.7,280.21475,0.028114827,0.3052,,347.45,,55331075,337.9,322.064,9.5,342.7,,55331075,,,19,1603843200,,,335.65,INR,10.835207,12604703,,,,1254057705472,,,22084659,335.65,0,0,12604703,385.9,,7.62,129.6,0,False,0.0753,0,347.45,337.3,https://logo.clearbit.com/vedantalimited.com
1,411030,Consumer Defensive,5346,"Venky's (India) Limited engages in the production and sale of poultry products in India. It operates through three segments: Poultry and Poultry Products, Animal Health Products, and Oilseed. The Poultry and Poultry Products segment produces and sells day old broiler and layer chicks, specific pathogen free eggs, processed chicken products, poultry feeds, and other miscellaneous poultry products. The Animal Health Products segment produces and sells medicines and other health products for birds. The Oilseed segment produces and sells edible refined soya oil and soya de-oiled cake. It also operates a quick service restaurant under the Venky's XPRS name. The company was formerly known as Western Hatcheries Limited and changed its name to Venky's (India) Limited. The company was incorporated in 1976 and is based in Pune, India. Venky's (India) Limited is a subsidiary of Venkateshwara Hatcheries Private Limited.",Pune,91 20 2425 1530,India,[],http://www.venkys.com,1,Venkateshwara House,91 20 2425 1077,Farm Products,S.No. 114/A/2 Pune-Sinhagad Road Vitthlwadi,0.09707,0.06848,0.23028,1589357056,0.407,0.08851,3829784064,,none,8639458000,206650880,,2581.05,-0.156,2.082,0.13137001,,,17.226,0.25905,,2305600000,2008999936,39454707712,163.677,INR,2800.674,1.392,,NSI,VENKY'S (INDIA),Venky's (India) Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,VENKEYS.NS,,,finmb_12704330,b2e3ece1-558e-3499-a609-fb77cd861151,in_market,,0.886,,9.128,,,54.1,,14087300,,,,652.831,,,,1617148800,0.00659,2701779968,66.098,,,3.9536266,0.69727,1680220800,,1632960000,,,4264351,1.113265,34956521472,2,,1450656000,2:3,,,,-0.156,0.92045814,,,,47.708874,,,,,,,2660.05,2674.75,2541.0864,0.0018796639,0.088599995,,2677.9,,53976,2660.05,2801.048,5,2674.75,,53976,,,17,1626912000,,,2575,INR,39.048836,64763,,,,36316405760,,,96442,2575,0,0,64763,3955,,,1495.1,0,False,0.0068,0,2677.9,2581.05,https://logo.clearbit.com/venkys.com
1,400051,Basic Materials,456,"Vinati Organics Limited, a specialty chemical company, engages in the manufacture and sale of specialty organic intermediaries and monomers primarily in India. It offers specialty monomers comprising 2-acrylamido 2-methylpropane sulphonic acid, sodium salt of 2-acrylamido-2-methylpropane sulphonic acid, N-tertiary butyl acrylamide, and N-tertiary octyl acrylamide. The company also provides aromatics, including isobutyl benzene, which is used as raw material for manufacturing ibuprofen, an anti-inflammatory analgesic bulk drug; normal butyl benzene that is used as compound for chemical synthesis of a number of intermediates; hexenes, which is used as low boiling point solvents, as thinners, for solvent extractions, in tire retreading, as octane booster for gasoline, and for manufacturing C-5/C-6 aliphatic petroleum; and butyl phenols. In addition, it offers methyl-4-tert butyl benzoate; para tertiary butyl benzoic acid; isobutylene, a carbon branched olefin; methanol for use as a chemical intermediate; high purity methyl tertiary butyl ether that is used as a solvent in organic synthesis, pharmaceutical synthesis, and synthesis of Grignard's reagent; tertiary-butylamine; and polymers for use in industries, such as construction, ceramics, oil drilling, mining, leather, and paper. The company also exports its products primarily to the United States, Europe, and Asia. Vinati Organics Limited was incorporated in 1989 and is based in Mumbai, India.",Mumbai,91 22 6124 0444,India,[],http://www.vinatiorganics.com,1,Parinee Crescenzo,,Specialty Chemicals,"1102,11th Floor 'A' Wing,'G' Block Plot No. C38 & C39 Behind MCA, Bandra Kurla Complex",0.32359,0.25061,0.52801,,0.668,0.28275,3588760576,,none,5599371000,,,1901.2,0.119,,,,,0.131,,,1883867008,20249000,11090549760,18.329,INR,107.91,,,NSI,VINATI ORGANICS,Vinati Organics Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,VINATIORGA.NS,,,finmb_20378628,96590ee6-a7a3-3cd4-ae42-9e251b9904f8,in_market,,17.432,,53.871,,,,,102782000,,,,150.163,,,,1617148800,0.09749,2779409920,26.2,,,12.660909,0.75264,1680220800,,1625011200,,,24903063,-0.088417,193329774592,2,,1580860800,2:1,,,,0.119,17.628855,,,,,,,,,,,1927.05,1927.05,1807.5544,0.0031135674,0.24040002,,1935.45,,42539,1927.05,1988.278,6,1927.05,,42539,,,6.5,1624492800,,,1876,INR,72.56488,39031,,,,195513696256,,,85441,1876,0,0,39031,2184,,0.35,1100,0,False,0.0034,0,1935.45,1901.2,https://logo.clearbit.com/vinatiorganics.com
1,400030,Communication Services,,"Vodafone Idea Limited provides mobile telecommunication services in India. It offers voice and data services on 2G, 3G, and 4G technologies; broadband services; content services; digital and Internet of thing services; and other value added services, including entertainment, voice and SMS based, and utility services. The company also provides long distance and ISP services; and enterprise services. It also trades in handsets, data cards, and related accessories; and provides system integrators, enterprise, and home solutions. It has approximately 293.7 million mobile subscribers. The company was formerly known as Idea Cellular Limited and changed its name to Vodafone Idea Limited in August 2018. Vodafone Idea Limited was incorporated in 1995 and is based in Mumbai, India.",Mumbai,91 95 9400 4000,India,[],http://www.vodafoneidea.com,1,Birla Centurion,91 22 2482 0095,Telecom Services,"10th to 12th Floor Century Mills Compound Pandurang Budhkar Marg, Worli",0.40373,-1.05472,0.43722,156396994560,-0.182,-0.15991999,169317007360,,none,183361000000,52458373120,,14.45,,0.212,-0.01948,,,,,,24281999360,150318006272,419382001664,0.844,INR,14.601,0.074,,NSI,VODAFONE IDEA LTD,Vodafone Idea Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,IDEA.NS,,,finmb_8536912,,in_market,,0.757,,1.875,,,-15.64,,28735399936,,,,-10.873,,,,1617148800,0.04421,-442331004928,-17.014,,,,0.72054,1680220800,,1617148800,,,7844237344,0.821947,317436067840,2,,,,,,,,1.0635217,,,,-2.0613408,,,,,,,12.8,12.8,9.28425,0.046875,0,,14.7,,499789150,12.8,10.747,0.6,12.8,,499789150,,,,1474502400,,,12.6,INR,,1105545965,,,,415226527744,,,356337344,12.6,0,0,1105545965,14.7,,,4.55,0,False,,0,14.7,14.45,https://logo.clearbit.com/vodafoneidea.com
1,400033,Industrials,2617,"Voltas Limited operates as an air conditioning and engineering company primarily in India, the Middle East, and Singapore. It operates through three segments: Unitary Cooling Products for Comfort and Commercial Use; Electro-Mechanical Projects and Services; and Engineering Products and Services. The company manufactures, sells, and services cooling appliances and cold storage products, such as air conditioners, air coolers, freezers, visi coolers, and water dispensers, and other commercial refrigeration products. It also undertakes electro-mechanical projects, including electrical; heating, ventilation, and air conditioning projects; and plumbing, firefighting, extra low voltage, and specialized services. In addition, the company provides facilities maintenance and hard services, such as operations and maintenance contracts in various sectors, AMCs, retrofits and energy management, etc. Further, it engages in the provision of water treatment solutions for industrial, oil and gas, and sewage segments; sale and service of capital machinery for textile industry; sale of spares and accessories for textile equipment; and sale of mining and construction equipment. Additionally, the company offers operations and maintenance services for mining and construction industry; manufactures ducts and duct accessories; and undertakes engineering, procurement, and construction projects. It also engages in the drilling, irrigation, and landscaping activities; and construction of water treatment plants. Voltas Limited was incorporated in 1954 and is headquartered in Mumbai, India.",Mumbai,91 22 6665 6666,India,[],https://www.voltas.com,1,Voltas House,91 22 6665 6311,Specialty Industrial Machinery,A Block Dr. Babasaheb Ambedkar Road Chinchpokli,0.09631,0.07278,0.25916,7013199872,0.047,0.0929,7821100032,780,buy,19671100000,5761800192,1341,1246.6,0.321,1.63,0.06008,36,1274.11,8.262,0.123950005,1550,7010200064,4267399936,81205796864,21.177,INR,245.388,1.132,2.5,NSI,VOLTAS LTD,Voltas Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,VOLTAS.NS,,,finmb_874030,32457f50-8848-3b28-abc3-b9926f7bd564,in_market,,5.052,,52.459,0.5408195,,26.11,,330884992,,,,154.886,,,,1617148800,0.43543997,5910499840,17.86,5,0.22927392,8.0485,0.3107,1680220800,,1632960000,,,237352966,0.821396,410288193536,2,,1158883200,10:1,,1628726400,,0.322,5.1277866,,2.62,,84.343704,,,,,,,1230.4,1232,1081.5885,0.0032509752,0.2339,,1254.95,,701885,1230.4,1233.836,4,1232,,701885,,,5,1628726400,,,1229.15,INR,92.47089,584597,,,,412481224704,,,1261444,1229.15,0,0,584597,1356.9,,0.62,768.4,0,False,0.005,0,1254.95,1246.6,https://logo.clearbit.com/voltas.com
1,600058,Consumer Cyclical,2023,"WABCO India Limited designs, develops, manufactures, and sells air brake actuation systems for commercial vehicles in India and internationally. The company offers truck solutions, including advanced driver assistance systems, air disc brakes, brake actuation, brake control solutions, vehicle electronic systems, air processing and compressor solutions, air suspension solutions, intelligent transmission automation systems, and clutch control components; and trailer solutions, such as trailer braking, suspension control, and telematics solutions. It also provides smart braking, electronic suspension, and climate control systems for buses; braking systems of cars, SUVs, and light vans; and electrohydraulics and controls, hydraulic brake valves and actuation, pneumatic brake control, wheel end, trailer brake control, and air management solutions for the off-highway market. In addition, the company offers aftermarket solutions and support services. The company was formerly known as WABCO-TVS (INDIA) Limited and changed its name to WABCO India Limited in August 2011. WABCO India Limited was founded in 1962 and is headquartered in Chennai, India. WABCO India Limited is a subsidiary of WABCO Asia Private Limited.",Chennai,91 44 4224 2000,India,[],http://www.wabco-auto.com/india/Investor-Relations/WABCO-India-Limited,1,Plot No. 3 (SP),91 44 4224 2009,Auto Parts,III Main Road Ambattur Industrial Estate,0.1276,0.0715,0.37282002,,1.964,0.085209996,2793690880,,none,7116451000,,,8037,,,,,,0.222,,,10970884096,44340000,21894516736,578.201,INR,1154.187,,,NSI,WABCO INDIA LTD,WABCO India Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,WABCOINDIA.NS,,,finmb_38557242,23d1404a-09d1-3c3e-9838-f73b946bd982,in_market,,5.847,,45.823,,,207.98,,18967600,,,,1052.4,,,,1617148800,0.15201001,1565528064,54.73,,,7.63683,0.75238,1680220800,,1625011200,,,4698386,0.226558,128015679488,2,,,,,,,,6.9625926,,,,38.64314,,,,,,,8048.85,8142.2,7036.376,0.0013666549,0,,8174.2,,11736,8048.85,7646.229,11,8142.2,,11736,,,11,1631750400,,,7820,INR,146.84816,23859,,,,152442601472,,,13903,7820,0,0,23859,8725.7,,,5262,0,False,0.0015,0,8174.2,8037,https://logo.clearbit.com/wabco-auto.com
1,400013,Basic Materials,2767,"Welspun Corp Limited, together with its subsidiaries, manufactures and sells steel pipes, plates, and coils in the United States, Saudi Arabia, and India. The company offers helically submerged arc welded line pipes, longitudinally welded pipes, electric resistance/high frequency induction welded pipes, and pig iron and ductile iron pipes, as well as provides double jointing, pipe bending, ID machining, and dump site and inventory management services. Its products are used in onshore and offshore oil, gas, and water transmission; and downstream oil and gas distribution industries. The company was formerly known as Welspun Gujarat Stahl Rohren Limited and changed its name to Welspun Corp Limited in April 2010. Welspun Corp Limited was incorporated in 1995 and is based in Mumbai, India.",Mumbai,91 22 6613 6000,India,[],https://www.welspuncorp.com,1,Welspun House,91 22 2490 8020,Steel,"5th Floor Kamala Mills Compound Senapati Bapat Marg, Lower Parel",0.120459996,0.10746,0.31498,1036609984,0.156,0.08483,6726559744,172,strong_buy,18230920000,6426066432,172,165.05,-0.433,1.843,0.04487,1,172,32.714,0.16643,172,22518700032,12694899712,55840141312,86.202,INR,213.89,1.313,1,NSI,WELSPUN CORP LTD,Welspun Corp Limited,Asia/Kolkata,IST,False,19800000,,EQUITY,WELCORP.NS,,,finmb_8888523,5d3f7f63-aac5-3cdb-b13c-561b2db55e56,in_market,,0.601,,4.986,0.27995348,,-1.4,,260948992,,,,147.609,,,,1617148800,0.16382,6021969920,22.936,5,0.22927392,1.1181568,0.52561,1680220800,,1632960000,,,105686132,1.145888,33538238464,2,,1113955200,7:10,,1628467200,,-0.431,0.8013268,,,,-117.89286,,,,,,,170.2,171.5,139.5145,0.0029377204,0.0195,,172.55,,7215631,170.2,143.93,0.5,171.5,,7215631,,,5,1628467200,,,163.45,INR,8.100216,3445370,,,,43069632512,,,3525060,163.45,0,0,3445370,175.4,,2.78,105.85,0,False,0.042,0,172.55,165.05,https://logo.clearbit.com/welspuncorp.com
